recipient,amount,signature
3xVEsY1YMn4TbGBgwYuTqiH8w3KV8fU87qsVm4XF27vp,162.464961,2ZdYNvG3VRA9eqg8BBGipTcadPmHGxk1PxavsgdZdw2RNZSyeiYn1rqkqcqEGQ7YkAZgkYqCsG9ya9kJ5fFDmM2Q
cL7JZhZf6ZQDheV9Nn4ZtbXJZ5aLeMvJHhURcdnEkhV,0.265354,MzfPVNgBHf7jTUKPWsjAQX8LEzVP7qPYw8N9FxPLv6wcQHDo2D3dQVHPssDhEoFkn8yYgajrvuicq4iUf9MJdv8
HwFYbii8o6gGdLMzs27fwXMkmtjiDt93YfgVAg5GETr9,385.531429,3CfDQj7JhREZX4aiNSPHSopwoicAGe36mGD6KUQAxoj4gU8yuNPkhpMgDn4WB5QuSivSNTz5MaE4ocNGfw6CzHxU
2mbw5gZT5n9LV9YWJ8ojP71VnkuBRD1UbSGQKmhNTdR2,0.227447,NFDctC8ns6yp3nuDZ9H933W345WJGZwdQNXYRLd1zTUsH4BELafZRfiazKqvFDVHNLp41BHKwZ93W4Vfquryo6V
5LeJham5Ron6AidYXF6h8MxjEJX3QhLFrtdpcAowEtN7,7.668440,5Qc7paNKpDGVGNsfWGMpsphpjMgsVmFrT2NM9jT9gBEBXLYerinjqsSmcirEgFMze54gBnDAGh3JjSMdvdmFQ6ke
ASx9MajLPfDNDkG6uYPmrsr7nSyTy7VfJZwmPw219xS8,1.588753,4v2Sn2K9kT1pzkQv1YnkXUTDftmMebACJQLVTsg2ja9ZQBXZfUvtjLwds6HFTJ1fR4QxXHpVaXTZbFJPirt18Rbx
DgDsfSow6aJ4yPpnhebqywXfLRKvkXuRjeXueaFW28om,0.078163,QK4BEPo9xVw7Z7nufJrQ54kTDumY8MaK1cKgWWBgoEkumsMQvbyJKMavKECSAhPoK8YvVCddSfmwdqtd76nwNhZ
2TbkUCwiuT15K5np67r16K9BdHbBZ1sX4RZVVVjpMXby,0.078163,4a6vJpChpdso893PcQXr8s7cXh5aaBx7psufhbcQe2HszNrwcp57kothe8prr2Lpvnp9P2zWAsrgjdtVUdgUT9nU
7uV1VnKsGgT6b7YJQJ11ZxWUuULtY1eexU8x5GBMzfV,0.064359,xpYZWQYd3Vz1bcKYMEpsM2ZzprQVSQvhWCa82G48shzvwyxCr2UFUry2GNgLkqCpY1gRu4FYRZ9HBBDuxjCi4sn
FxGXkYnsANyXA2GK62kvx4Uzx7ixxiSHX8jJvFRhkw8o,0.007600,3WnaDWgbta4KiH6txYTust8uk9DbGgpCYA38YsywraNJC6aKLTJKDWUFDtTFYCocWFxFYSFxsMdmoEqYMGN2xmUp
6yxyniUbhwwrLpQ4YJN8Xc12jTh5Ga3VMoN38Gkvgohj,0.000387,4iHvuCdRG771VaHTiFVcjETA9Te7GBmriWeH1hLDXrTV7ZutQF5QFG8Bg8vAcWvqGvc6LzAKtn3cuhSrxhJRE1wV
HGFcpdL5hy8yyTNqY3ZxdJ1BpceYgYhmPfm9Lr5YvTHT,0.511343,2ZHirYVe7oe3peqN6TSSCzw4Cm2jP8UUaf5CRJn3gBtD16PxjBRsWgMEiD8wbBjo9B9UfvpEJGwb9MZs25bgDmfq
6VGcEyf7x5PFBpUMKTH8cEnCmQ97FBuxjAh37GjXefPN,2.219685,2SWHFiys17kWbe7eTZdrkQ8EvtA9z8bKyjq4qPXesCvrSwaJMmdeUzzH6mrEvRwVLpKS8wqgnZD7T8gpDoZQ5pNM
A8fogq4SeFXXYRL3dAj1TVtjqRaxUPKHVn5Q6vNsnaia,0.120441,4eJ16UZKGCSj9ALpSd44HKo1inMenw49B51p1prm8godcV1GGUhLjDBGDMRd21xTRJ6pe9fEbQmkFQwXUwoVriYN
8yD9DNu4xhjzJK2g8TDWCDEh6xGu8dWJYi4XP5FDFRX6,1.191684,2az1vQvnAxm7oHVAnTcUWnk8Z8gHJBQSMXEwsozXFukjJ8mw5ayeop6jsNwdjWrHpywuzzUZzBe1SMXEM8JPzfJt
VnhUErva6DpZNgVVaSQ46d4ZGRAyAnRZUTJqraG22ku,2.460516,3A8xPMEdTyRr5LntwxnJn9KHey9zJq6egUdQ8Jz5uCVXuSoANm3vBzkqt8U6xjaqg56RBqXBbqGpzyCChS8ni3Ni
5xqoU7iBDN2qG32bYbQD7phpzM4VxjWywX3tWgfxnkde,0.266575,6432iZMe2f2LAK7tYvpiDUFoRUBUsGKu7Xoq6mRxZvQSBNoEB9o3UL3DXwccx5sA4JzpfTZZyreBZo3mEsBRFyYy
DfZ4TgqX3UcPK3fZaccJFnps3XHfSBvrYWBcmFAvC5AS,0.005540,63RyNGeXkZozqGZPJqVteG4JjqCibSi6aAtEZMT5uSc829PJ1Ybq3tfyf6bGdySnJTZ417kweQzSqbDkDsZrdWSY
6oJmFyTr4DQVDp9G3Dsq1z8LVUSaeHNtZPvjL1W5skoa,0.677875,55BqyZHmiEk9MydxphToCjG6x66xSA8Do7sq23CRWjLyP76HU4VjL1B1tN8iPLY5c94bTVkGi9roKKFD8cUB8cnF
5oRsKSFCfuc5gBvrkrrVR2qjbQbkkiGiXZE5i1bWW9Yu,0.076769,UvWnjK8N44LmCfdf7QoZ4MqjN3TtVtRiyDK2m3JZE8sjicoqnHEfi8WwX7aWFJmbb5ren91XFqPtzETTEVYP3MN
B7sYUH7kqhkbWbcu4MAnBrcqh1kScY5yLn4aSYpUat2u,6.896442,3vV79UVwrvtN44fRqk2HdeoXtqNaqRsGwGhrqi6BuhvjzcsAh8KYqb5n9Zpm8YjGjjP3hJ41uDM8QoaWs4HPkWPZ
5Er6EBRY5yxPBV2PTep9TTkyfL5Ccew6VrDoPZsmHgSF,8.993978,54DaQmymV6YnnkrwR6YXyFgf2XRAbYcbx3vp3oiSSFatZM2wN7WrM8pMMp8ZjLDJdhTaoYwfURV4DmJaXM37FeJo
DaUKn6bn7gKh8BNGmntC8w6VfmA5BJfyPQ17kgnNsPeA,0.422493,VL4n7iFJPjoUz6nQYX5XN5XF9SwzzGrphYBpbRSNwKC4HN5sv3Gsf3U2yt2JeQJXaFCkp58TQJdRxMVH1ZwpeTz
CKdfK1iHmKrCXH1LUhRbwVgiUtStwRrmTMCxXpCzHQxT,0.507627,EZpPVhdbTUGTD3DRQTBZfr66r9ZXiKPW7cnTfnZWX1Mg7J3J12umNTyDc7yCxbTVZ2TFbaLT281aVu3a7FGRSYA
DWJeLJ9vsGCUeCtZwhVdYRbdpBGETyxiCHGXmyZjwea8,0.024669,2PDwG2jBrJDkzkHopCeVhax7sSSVWgnfqGKEeKXTmLPnMX2WYtTPARcNS9ZZCGZMjro9hLNJMnfUpqEDhndqBGtD
4fguQqSwMkie3ub6trtMFbCE4AgTLoFEwGNQmihNAmR4,8.316267,YyTHrfdgqXo8sCXv4LDJP5iUzaEBZAx5Atv6uZVvZ89aZW2Rqf5jnQVb7QNUWw6PnSd7qCwcVo63SYbvw889WT5
6u6CRSqJkne9mMAkBxrA7h1AQsckLVoNdVbV4Wf5rxBb,0.377587,34nwRy331znbhGBEMBQnkS9aPeWVECM8TYngwiCSqy9oP1v7KiXYByuMKKVGEvbnSY9uH7TojY4oj3ctuH5VRgRQ
AjTJ1u9sjTKpASfTB295hJjKENFCxiBZp2fpAhZtb15M,12.508314,xKG1T6otSiqHC9ktiaM9wjFYjGkdZysNYT5Sx2oGNikTi7t6yX5dJos7P86Ka7XZtBHZaY9xe2W5v8quxJpcWYc
3omqyXLDSvvpPnvYgnov5a9siNKvkchcVDsSmQa6cefZ,0.078163,4jkFAm6ZnepdXD9xjJwVYPBGpL1nU8zMv7e5xbS9iCQfbvSJX157udGoGRHhCTSzPtoMANwsXyQYoJ7TgSzWWXTy
AdV3nHoE8Pja6DM1crjkzkmYHKBU4wXobNi5g3XKgc9j,0.078163,4QSazi6g9NUDKyTztv8F1yrxZj3xpchkL3i3SQpEWzaQCnUHG927DVDEJPN7qRhpdjxU9mYZdVTM6pL7w2mPoLzU
4EVqpVHQUDehvm3Wj9QpRCfC2F2npbZmx5qnrP5tcNnA,0.151049,3vCmGcyXg8exbYuHrWxSZqYNvpdU9pwAdMTrm2vr2KRDme3BnmmJc3MoWYczRcYuKy4LzayfzbzYhzmDiLENa7dk
9hx9DDPHThEJVykgvJ6BufJx9mNmT47hZjQgEUQqt4gM,0.010769,5jMt7KUPFLrsRmDCF351o6fGikUWPLxwC6TbEeq2C7ryP1BibuSvnPVJGwBm6mraYAqgE6xasFnj9JciuPJJPbCW
4KtDiMERPiz7Sgz17Yz4ViWVR54cjVLceFLoDUJSqbua,1.534622,3LwUueBQjm9ZAHQifK1v2QaEtZSZKesi7iBsb5FjeNihRrpzUBWYjBcXrDzh7y1RfUcrft7JaonwTu1FMJnZhAvV
ER2FF85qXQFw9Y3bycrPaoGDdLgE15m8Nj1uXwuNBp3L,0.022706,2W3s1bJobFu5KxeQaBMa8kCURF2qFDPHYUj64Hkeyc8f16mXBUHnhNXsdWqYfguPtBpyEkeRrHfv4PHNcb3mDWgy
8ZcKyXhKU9hqCozAa1PbkQY7sfwfph1wnFDNrcU8zGgy,3.646363,4A1MoUoKn4AkJ4gyH61sb43Vw3M8UzfGUtrmX5h71mY6V6RnjEfsBwQNwwRqcxMoBH4dHQaGns6a3Rbe5Mr5siGp
FewL3N4UdLqH2DqtyFknpiLQWegh7nBZEhL6poWV8BU3,0.013653,3XgoQQbijPxVJeswv5TVMr2nLDmFCMhTYN9yiQt19pNYVkN8Lzqxep77xMEEmBVUmLeMww2wvW4vAM8kgX7FU3gB
3Nt9PnRupZVyMez7x1ugUoC5dyrXLU3DczgideNxUFUF,0.113998,5haax2pwSzFWdZdj3vC9pZ33VRUFFP4V41VfWkX4WDckTAaE4rjdLVbivfpVTTrtyHjwaVsDkRAAS2HRGLRX2WCv
w5aQRBbRrREdSs6yWUGULgFaH1oCwD8ifXRUpg35nXZ,0.051749,3XV2LQyszp1s8iETsyLQZEUrucXN4oR13ro9i3GKMZ5AtdZFveKfsvFdJ7UG8UpNWJvsGBVyrEaS9nKybQFHqxda
4BmtxR5gB46Bfxkomnm4k1wE4XUJ3z6qNSXZSVsdksCJ,0.038124,2p3qyhVMW1FYDdd95ftBYexBrd2Sm3GwyZBnTxhAKAmKdBn4t142m8JLxpHLL23XSL3xKhRKPBMxVGEe2diChFEL
GWuAeuRDpAwKDxnVEDRW3hYn87dw8K91ZLrhhZUCftnM,7.657477,K9WHBr8CvUptjPoLKV5AvBMuFW18JogHmTNiK76Q1hneDXpiEBS54uc8DYsGVBZT2j7tPoVqt2yeHpUEHJvegdm
BJgUQrEJqqhXh3Yroz2sw6H6FirCPYb2SHQy9Z9yNtQL,0.260128,59hKa7YRGXcQsPoPFdJ8XGWu4F8rWebtxBpgSrLJp2dbFhRSAVts2T89rm4hCXnzcDhSgQLoDFgQWYKe8D4qPKjd
hUousbPu41asQYB368fm5wS9CJ4PHQXVwPJKaxnwy5T,1.138269,573PmQZXmNyKox43whWTRKuhR1a7kxV2u8LkLbZ2QzmcRey9ubbDrp3Mxjab7xLqyfqTgnsbtwDPgzmPQAQEsxM2
FPf2uc2dtZkDyPojjxqSRv2jGtFLcLBZ44KAZeC4EfRu,34.902000,65VzQTf28g9S3L5xgjafn1mZD54gQ3axqnymz69UYvffDWstCaDktGVF2rVWfJ8RHwa45aQ5QqxCpzm7Z1ioMCJ1
Cut2Xc8B3UerSnGZiP2xhsYMHByvso57NgefAREgUs2F,14.761495,8tzPfVzXNTnrwUgF2YMcWKGobJbYA3fWs3XrCYVjg71UVHr72oqSuZ7EhjDk1BzdWAAQRTdwCQfdWdf4g36ewfu
8Y1ews4TzCVmRZsP4szNw5WGnDVzWoAPfwpT8jChrC6Y,36.182571,3TWHanUtvFTCq3MYmmLxUmh5apaebyADNw2JPJ7Sn4YhrR7ZQUbUQj5vjaHjgDzNpaWB6ZLSESuSPxoypKJLWaTa
GcPeWpzdtjnDAanaws7mMptmmPTFZZTVuCD1S9drQdz,31.032048,2AiTi1fTZ4Zaep2s6d9UxEA3NcWhd956wXC2CSTEfnHXDkdSorPzSJsCakp3ehXU627uHjBvXT6UfZRrf8DJkm4Y
4oQtmSh2kp3oyDaUsbXgzPGiEmPSCK5Lgm6typqDUKb8,0.050283,4wdV6cKfGTpNJdkfmC4EmYDHiGYPFm3JikFbS1ZCKzchZjqSu1a5LDPbDqXjr3Q9kB3iu4jfCT7e1DWUr5EWKBQc
66a34h3tLbNU3EhdZmvfECDpJNaA3DsfDbBmNTpLmL7j,21.171414,3yi6BBd8Rzh6Qxebb7t3Wfv318undcfxhoMeke4toFgApUfNKE9RaB3T8jo7DiM7sZD7ZCwUq87S9gXadf3wNHiG
CtWSzoSht2Jyx4cT2q5dXkQaQ7fXGXw1CUkyArdo9ivA,0.689312,4ee8BnDbfYdAcapZXBrmjhehE4GdzBYwACGTsAxsbbcbDWAM5xVNZ949UQNGtzHetDispcRHyY5oK4dUTDdueomC
EhY43t5yHXBM6dMKDADzWdeVXGs8iD7QmFAPFBqR2Zv8,0.227618,2bx87NZUXQKYsNm5pktExkev3ky7UTRK91FEjAJ2FwAd5ucT3HCvVxHHDkMKy8dKXN1C8YC3nVPCks8mbYECCaK7
BpvbaZ7GrKt3Aq9TQC59eNfZKco3UaM5fscMjkkHLmmC,1.000568,ngnRt1B4wiTLPv31NPRQ4i1N7LfKVkSGXJ5RBnTmNTBAGegmkJoqE85hiWZVpADwk5UTRF9R7umqoYKgaVuTh4o
5j7WMaauG4nG45YUmQP7oeVPwqX2gxqBYm35bnoq2usa,0.000008,2LgP3hwMswbioficzX2NqcnZJJTQEbf9RVACruaHVJumH1JJ7k2Mbs44VEauvksgsfnqgsxkf6HoEeyYPDKQckfu
8H8f1SMok85EfMrQiCUPPSCPVHCtigo44CamvYbuyWEJ,18.901424,37joqhT5sTHW4F8DMvHbhvxQBcN7BHptDv9KUvBaGmhq8BUBh8xB4jq21QW7sSyTZzsxPK9WDkPA2RjVvMCjY5xg
7nrG7Yne4hepnxN29urXuEv3qG1T4a1uBTBjGg7emZ17,0.047127,2y1FdxEAvwTyitEFeHkrtMLQcKNNgc1brPquYvDo7FmFPac6rgGxmhWE3bwHLTNWNtmycD9vgMhwSAEsvFD6Fu8V
ERDgjsaLuXwPpkg1hFNSt7VdLd1RFLE4Z76eKtcwz6Jt,0.007592,5CU3iorAZqDgiia68PKDA1QQvCW7pa111EnqaHyzPLX4rWTd64L8dW9Z8cce23qRHfLz2KDQwLZnkkkHncp5azXn
2Cr5oyE45YuMP7qGqAT2jmXg2753b15wCraWApG4WqFp,0.007576,52MiFmYPUMT9CxkUJoDzDzzbexK6No4s1J3qsG6EGMQC4GE3XoJU5QsbniHkMb9RzUSUd6BiXiSDDxGrfabDPrZv
B2CC5sfjqYhExPEymn5Dy5395wzb61cVWKFvho66kRNN,0.007634,f2VvzrVTSzn5VCcokreKRt8hDDeQ94DxGFYA3MZgFriC8xyQnGidnkfF3sgSnXx6UYaDKwN8CfvSD4BUMg3wnZ7
4TdfpsNMPBzNLXHNmHkQiH12v8HoAWZE7b5rqS1JSBNU,0.000504,2JAKABJC84RoLGEheVZ4t1E6CQpQACpYyax1wF4PuNxxp5JHKL4WkeEoKBUVrMCoyPp6uffCDStFMrmnzajWBNjs
9LWPckoQXnvVr54TDDpir3zHWoM7BP6MFJXCoiAhd4W9,0.075815,37xAU2ZiCvw8PYybkg1ZbG99tmFrGNv7aqpbxsqNnRa5LYKKh1RQbLxtp7orSVAtxjC9ejwSMVUGELfqZVwXEdQU
F73S85n8nf9Lqgrn8GbL6m1QHixwRpaYuXCcPmbeXntE,0.000929,5Xxk521xhrzzStqP6XpbZFuu7hJ2xVpDL2PSW9ATCG5SFBjurhP1sAXShtvRHcXAmfL74qBfoMANJzrv9eP2VtFz
HrZ9RpHs4eCNmW4oiVoWzFqdCZipFmvg6htJe8vMSSRF,0.000385,63f9xWXgXmLTRejYGSGrBsrrvBBu39GfSwNWe5vYwxL3EfCb1oVQBXnrPHFWAktDQuK14LJWeVQnKKLwemBnASCK
fppWEaJFy8gXoWmuWok3KV1SDN3A6FwPnZJrWchFY8s,375.130281,4u1YThSFMtfZjDDvXAqRLbm2iFXimA5x81rvtLwJNyUua4JXnXmV9WLRB2AEhnEtX5FhHS6x89tTh11Bbed4Lqwe
Ci9ywZ1J51fZcZ4ETBB9jr8qKsV9qjQhDGneMHFTq5p2,0.265228,25ZoCx8Ke63Mx7gx2zX8LJRJRtzcWyueBArsBSAhVSJepwXrmJoZ8bKmZAgkxReYEmWuDFN6HqT9qX7KsGqttQbn
6ffEFgZqp9WzUVEZLCqyxDX7ik7YsgpmsVUA5bo3mrJG,0.572594,5UHkwMfhv89MYZ1yCr8oc8d9igENgGVhFUof3Kf3terKQCoiaT4wd2y1FLT3Ms3APmuaHrSo8KVqUk8pcsm4jy4z
6D8K7SpwcdafnxjmkEjE4WwffkJpVmrx8fNfMFrJQRnt,0.762328,43BeGkrdva7E4FxNw4m4bfJzAycP7P2EqnknAjmnAKYmgtrHGWrRmxQTSjaDUtHcgMi7LHB8xELwW6JDvgw59gY4
J9jbd53rwBzS64h5rsQ2MBYJZFbAjQnYn7zZpQ5koxVh,0.629413,3zFeNjLKBztR53eJ1i3DhhTQ9X7oQH628vpVTuhXJ8qB3qKK3vGoP7omPxbgzKForSX5a6oN52BobtYsQvv7XmNi
D6xctem8BJruvyPerHN9H7ktVhbMThhiP1ASX2ZNfvtF,0.000766,57ZcW35WwZ6bzRKzq2WVmVgqW56a8rzHwsFoEUiGjG1iJbPSKgALqzYmjhjph8DrLUmPUaykQ1BphKmUDoqvNFXp
8E6gHdB5vE9g2fBzkSknAHQD7N3BbRxGTN6VPjFcHc28,0.927360,26rXWDRNdVP7cb19Y5PAC7eEdYCZDYp13X3Ef97FmUVSPRaPNgXR8WjhqvapkE4N51QKcZigXEVUnf26vNge6wvp
6e7oCp1F1aAjGSDGZ2DtVYNqZB7zNjAkhY2wMKj66YT6,0.000761,5JQTpkjvymfNAS3h18MRoYHBAzeowvHgrjbDQabedYPeVqPz1RE1P4k2SaoVN2K1cBsZ7mjPiwjM745Ht8GfVDXt
AusjbMpFANtg7NSwEjZKUFi5t1KrAHbykCzQ7VnFsfZh,72.107482,34LRsCd6PYx4ReiSvH1vuappTgEFXJCgW9pyzyLJpZ48Rgf8JZD8Mv3FZmDUcUgd3TH7Sg2dppdX5grbGDzJiwyo
2aMMLBf76U9FHd34U96hPsZe3xtJV5xb1JdZDrQVh43e,0.151702,44xBggRmC9ae2GhogqEYJK1x8XKD7EvyGUgUdCDA5Rv6KfU29B1rssbUENKWLCSmJoPi93qoNXGLc6zBivt8vMJE
GhCBnYWZv4aURDEADNhfsVSZ2UNp3xN4iyEUhxJbRAGz,0.151631,66wTdwGap91wDbj5whj16PEYdLEtb8q39CZDKznag3vHx6icDgigApG5ZyMtQCHJhHMHybih2sG1VvKfYZtfBnLU
88kzavGGkpD33DnWG2si995Rqy3oXAJhQFBwDdkdAeXD,44.720444,3Z1Q9bnFtUDVuL3sNqTQ7cG8nEBJDaLYqWpLEQfGDHpJvmxaLuYNaCGaLXmFzD4Df7vjRYE24eX7voWzWvKKoKAY
GuhEKa4pLJ8kydPoyGmvkkbThSUGA2q47Z94yz3Q3Qr8,0.340827,3nxEPrqxC1MydHiLrZb6BGaga6qSytA4YQ1bqiHpuuxXY1iQBU65riLmF9sTE5AAR9o4enVe8u3Y4ZwCtsHNf88r
EcVuCNWfWL5exiHLXyr5NChDckZGBt5nhDaW3S9fT3F2,0.078163,2c7Hn8bqkvtg7Udtjn3pgchQc44qgb5nAsSroqsHQuBXxJVfG4zy4e1eyq74b4MwVx7SxZUE2jyHKeUq45hZdPkH
9Mf7aQjun56wyPWC5Ay4Fae5UsYPC1GLqjfF1VXfD6Hm,2.242691,36Aos2JcVdYFofXyxf9d476wkzCKJG2aQPT1dqDniL7rztrs5bGNooEr6TJywtsGwP3gE2vfqgRGAynPeGwEFcU2
4NA9p9artQwcamGcd23TegiZccHc8mpCiyFq16rT5CHH,0.003793,4HF7YwoKH61bEVxxNkZZtbNFa6qyfC9cK3DVm5jNUQ7ztbfGpQiCy8F4b2QxkVQ5SPDNNMGvLjnn5TvjDYTwSMkk
7bb5KWuS1JwLHuKo1uWxEbwdtrreZPyiRsUcVYk26RWq,0.000382,25HQ7BJwDQy8dhJNmT5jYBsNFMCd92CFxdoHQNeZUbKEMhwF4RWwX7AF8yBe2e3WovXXV2sdgUdxnb6EdU9DFss3
6kf4PjCk7WVGqhRywwxJeaACmLmyHLSNuCWtbqW4xf9v,122.425312,4fD6bcLbrjmcBJ7RpynCrEowDhKkszNquP8thFEkpy9ACHERpMRA1u7ow6X8d3fjKZwqG3cdWB7TFUghevQzKfvj
BRmVFMog9EyX2rHZiDQyThUrL9kaNsS837Bnarwo9bS,3.027351,n7iNhCoMt393mYSf9vA7WBHCezhamhGY1yteTmBc2fmjZHE4Ufd2C5W23beULAPQgfDwr9rmFqcbss12VWizNgX
AuxQWHsjEMMazJ3uY5yQBQ8xzRhirGnreeJaGWEDHr7K,0.759074,45SahSUGnX7mUrW1YPcKNifWHni418Y7u6h4Xg6Q5S89KBJF5GBkoRuL7HgAABfsz7bGqcP8FzhcCrC2Xqa5xcaq
6cGaCnmQwraJJVZ1E8mMxzBarxMzGthBL7wh39vEaoGU,0.009365,2npJt9PaAG8PXRdoodP2DS8Hp6vSnBugNdNvU3PzVbwRtinT5tSAymeeBUGvtHasWjHmXsdXBWm4qpsTbeVjxZxa
4QzK1WLn4F66VctQVdCLUqZpqFQzuZqyFgU2FFmamazn,11.527683,32LcktzsMNju186sa2EQTxBz6XL99VUPPFDEg2KwEG673YCE1bJw3HcLRmEFNSio9UeC7H5VoekgtTApbFYnZPKd
CZj2zBNfog6Dp9sASLXXN3Cp9yShWPtzKqiBehif7aZH,0.418331,3fj7piohMShMYZ7hZXtCkr5W1vwbBBYTCDKRpu6NvctbKNHUDeDegwAQ5mnoZiEqT6wHTtcqLfAud2NozGWBH4zo
3X9v38Htq7PaGMvAvaHTuYqPAYmbY75DF78kqmiZhiD6,0.078163,4yrKu2hYJFRxKitW82QbWj2BnvvtGrgPbyucF4bKrwPpmYMv7WPca2JXTDZ4q95fyprX9sY6oF8ZFZebewZZxb42
9hjhwcZhfoWAN2kz4n9eNeWSfPSa8EeJukzkgbJopx8K,0.051594,2um4t3mAgvhiwn7ULrA9p4JGEgeR4WxL1RxbLDnEsQeoGwuTy6apVfBf1XKcLgV9jxpvRSbMQdbARdkxKy9erUUd
7uNYGoZ49YEyysLPMQaZETUr79G149GnL81wqUkVpyTy,0.023514,5dvsEX1VqYMuM7u4zLWp2Vgf8iBmXiQzeBePvUUTguwNwQMjzAUhEdsEhna5Crc3F4M9yVbBpsg2GSh8wFmq4C9q
C6AdwcPSkbQXbNzM4ib3AHgqh4sKxR6qwtyaWheEfrPu,9.785036,M3MCod8ytysaRqwrQ3By5BdVweJF7k26sYenvbRhNCML4toVzgRRDb8xwCVfFrbhJPdKRVbmu99aGRbQdWMN33X
445anR1SWLkDZAU65MKXnZPbV8RQDsMtHZdWey7usNXA,0.055238,3sabT31VeUEiZeDCUqLgcGgaLoS3bGcGq7zsW22VQeG49MB2Q6z42BZxnLRFKyxLQqG2PbNYkb4LmidvQyid4PTm
5Rfyxo7iWzT11F7vvKsVFFb6nLq2y867FAwpa1vVtvZf,0.606803,2t9kWhjUYSqAih1hFoqsiEyJmbNTMy4Px1hgmM19cggA9MD3FFVhDAxVsRYmmALqNt6DFAXs188tQD8nA9m2ZBj9
8jA25MSTeKxQBdB8kBTMfKF5ListDVc2ghpHViah8xDn,0.763387,aLLPxaWZVsEmGPYMo2FzSqzBDTPAw9bD8SshTJgQ842qCYhur2iXsduJ4oHgkRqRZmMXSUv15cGox23MACQhjFj
9Vgft6a5q7PYMNBqi8Bi25F9DfnknihKavshx5pP7tLK,4.593899,5sWmRp9eiUTFTvgyQwYLKSzVwPSZJHFx2wSqrjTf3ujhLdMXEqd7qybuV36x4D7NJALMYc3WtgDHAXKR11cSC2d
DwGvbAbFhQHCsvRzDab1S21roM7dCeu91pAG42znTkUh,4.689225,31TbghqFcqTkAzTLP8QZswYwSMS2XYvbVx2xeVbeFYCevoQbyJxin1EycsFYaBJb9TSNTx7jamUJiVvQYzkVKk8w
BVCHjYtHocuA2h6Cv2WdoRodh25BqwuiCHYkX4d4dRFp,11.266993,3aq1LkFothUg1wzijE7gcBvzHq6X88gxJt2fr644GNaasqvuNtcsPUUPzMFvUUEPJ6tSVY2qkjgPx7RvoEmWYUXF
6g8xCRVkwGQKKNAzx5XqesRDX7C5T3ztV64WkJvLGUQj,0.002537,23A28hLKvucW1nkNmEKmjB2GRrpB8ScqLSZCuRyqLVm4zVJGxsvh1qVpZD2d4GcihxHXM73aB3gbSsC3sBbEvbwn
DgLdEUQjfPpAufDNaPwLMK39wCCWJetEHPgXA8y2i7WQ,0.303812,44nsnNG1kshsos3aDpPpNRzcApS51Mhkyy21gNX3QoNy8izV6ccThXZuAMVkU54ThSzbYG7SumoPrSgL3DQfUBtY
F5dnTSD4SpQW8rMS4MkUovQA6wMCKRRbvCvJuUUrQx7o,0.307203,3GNXuXgqSizqS4vSWJLmCFJJBa8m4uD4BqZQsMwordrFPcv6sT1exLdNmzy8feheCUSvvw1La3MzdSsJojcfhsqT
Xnmjvccd7P2BDRttbCEJEKNMKBrrgzNajKe6h8X44t5,0.075724,3x6qBUeUEmWt6nJ4Q1yGc5JhupjGY3QdPpXsm5BNs3b95ZikB7dbwMLS5evP95ZYiiV2Be8G2WEucUgE6E7SUpKC
6rmPEV6Kp6uUX7ryuzzv6yF4t1JRAiU5HhS1WYUGrFW,0.033912,45GiCEqT6SN7BfjcXxHsoCksBoS6dYvBbgUEyut5eZeE7LNspAvXLB3WkdUZpUNTax5TLggk5LjvTNMi6A7znymJ
EzohjsNXtHNT2NGruZUCq63JwRWF2dAYLRFKzp8vuCLG,0.151559,28SgjMCAqjfDjyJz8rPAdQLwjBUjrJ6VGVE9oJomhyH6fvonjUgznBF84UBjWWuB5Wsm5TqmMXD53ZDGRCTjSDpk
9azQTjyY1e5c9552wEQCHZeQbggZobrRjeV8FQDF4JC5,0.604986,2EQCmeuea4bsGy3dxZRP1e7kVxuop2Cudi5TVg89QLnD9h73bbHuE4wSAFPhijvihKPXdmX54Rz9hjEwHPArBbsh
4Gjg7qRL1mYAD23rQBbKdgYr5HdfYWG8AsyzKRHFttkx,0.001312,2y1yFPpUXh6w8TrVbtN3JtpynY28KLteFcGAoYyERfxxue5fpFcsjPP61FZTdyQDGbShubcj1bZV61pVorvAE4f9
F8fvs2nYWofxmpaVdrjgqD37SSLhbQLcUfsQpk4akfu9,0.121043,Ah771fwgz65wRYF9QZobDM5qhwyf6JAbGbisusGtf8yb3y4Eo5vqZPA2Fa7YSLioFZYFmiEp2tvUptoiPSNEq6o
536zyjsUTfUKLV28LCCUwh7GKTUeBimfh9fxL6F4igT8,0.078162,3YdZhLxs63sGzPXzWBJEkfYvETKwdmqKB1hjLLUReMUAcjoAp8Gi2Hg5e56HSDP1YjqUMRfxWUXzbNMGYpd5HsxA
9M8NddGMCee9ETXXJTGHJHN1vDEqvasMCCirNW94nFNH,0.159376,tg9hWWmxfEhjGXByBYEJizownEUvbT4mBc7MuEL59mMKurKsR6aTqG1gL33EaTh8kvSiKDbfoo9Q4F43Mpmbxpy
9b4iXc1PNuFkoovzbmgAbfBMug598wBARS9sttFStm9S,0.012312,QE3BGhgbqRRaJHausoGApjKtKMSHKuvsuYXCtABaFNCBxwah8XitsSS8YohNzrHe4HbTLV2bPoG5ZeNSL8wFXMV
